Kod_stacji,Nazwa_stacji,Rok,Miesiąc,Średnia_miesięczna_temperatura_[°C],Status_pomiaru_TEMP,Średnia_miesięczna_wilgotność_względna_[%],Status_pomiaru_WLGS,Średnia_miesięczna_prędkość_wiatru_[m/s],Status_pomiaru_FWS,Średnie_miesięczne_zachmurzenie_ogólne_[oktanty],Status_pomiaru_NOS,Region
251160150,POLKOWICE DOLNE,2007,10,7.7,,88.0,,2.3,,5.4,,PL-PK
251160150,POLKOWICE DOLNE,2007,11,2.5,,91.7,,3.0,,6.1,,PL-PK
251160150,POLKOWICE DOLNE,2007,12,.9,,90.8,,2.3,,6.1,,PL-PK
252200150,WARSZAWA-BIELANY,2007,01,3.9,,83.1,,3.3,,6.8,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,02,-1.4,,90.6,,2.4,,7.0,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,03,7.3,,78.9,,2.4,,5.1,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,04,10.0,,69.9,,2.2,,4.0,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,05,16.4,,67.5,,1.8,,5.2,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,06,20.2,,70.7,,1.8,,5.7,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,07,19.8,,72.2,,2.1,,6.8,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,08,19.7,,74.2,,1.8,,6.3,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,09,13.8,,82.3,,1.8,,5.8,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,10,8.7,,84.8,,1.7,,6.2,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,11,2.3,,88.1,,2.2,,7.0,,PL-MZ
252200150,WARSZAWA-BIELANY,2007,12,.6,,88.4,,1.6,,7.0,,PL-MZ
253150190,PRZELEWICE,2007,01,4.1,,.0,8,4.3,,7.3,,PL-PD
253150190,PRZELEWICE,2007,02,.5,,.0,8,3.4,,7.0,,PL-PD
253150190,PRZELEWICE,2007,03,5.6,,.0,8,3.2,,5.3,,PL-PD
253150190,PRZELEWICE,2007,04,10.2,,.0,8,3.4,,3.3,,PL-PD
253150190,PRZELEWICE,2007,05,14.7,,.0,8,.0,8,4.2,,PL-PD
253150190,PRZELEWICE,2007,06,18.5,,.0,8,.0,8,4.7,,PL-PD
253150190,PRZELEWICE,2007,07,18.4,,.0,8,.0,8,5.2,,PL-PD
253150190,PRZELEWICE,2007,08,18.1,,.0,8,.0,8,4.2,,PL-PD
253150190,PRZELEWICE,2007,09,12.9,,.0,8,.0,8,5.0,,PL-PD
253150190,PRZELEWICE,2007,10,7.8,,.0,8,.0,8,4.8,,PL-PD
253150190,PRZELEWICE,2007,11,3.1,,.0,8,2.8,,5.8,,PL-PD
253150190,PRZELEWICE,2007,12,1.5,,.0,8,2.3,,4.9,,PL-PD
253190070,PRABUTY,2007,01,3.2,,91.4,,4.3,,6.3,,PL-SL
253190070,PRABUTY,2007,02,-1.5,,90.9,,2.9,,6.1,,PL-SL
253190070,PRABUTY,2007,03,5.8,,88.5,,2.4,,3.9,,PL-SL
253190070,PRABUTY,2007,04,7.7,,76.6,,2.4,,3.1,,PL-SL
253190070,PRABUTY,2007,05,13.9,,76.5,,2.2,,2.8,,PL-SL
253190070,PRABUTY,2007,06,17.9,,78.4,,2.6,,4.1,,PL-SL
253190070,PRABUTY,2007,07,17.6,,83.4,,2.7,,5.0,,PL-SL
253190070,PRABUTY,2007,08,17.9,,82.3,,2.2,,4.1,,PL-SL
253190070,PRABUTY,2007,09,12.4,,86.2,,3.0,,4.1,,PL-SL
253190070,PRABUTY,2007,10,7.4,,90.1,,.0,8,5.6,,PL-SL
253190070,PRABUTY,2007,11,1.4,,92.2,,.0,8,6.9,,PL-SL
253190070,PRABUTY,2007,12,.9,,95.1,,.0,8,7.5,,PL-SL
253190220,LIDZBARK,2007,01,2.5,,.0,8,2.6,,6.6,,PL-KP
253190220,LIDZBARK,2007,02,-2.0,,.0,8,1.7,,6.1,,PL-KP
253190220,LIDZBARK,2007,03,5.2,,.0,8,1.4,,4.2,,PL-KP
253190220,LIDZBARK,2007,04,7.8,,.0,8,2.1,,3.1,,PL-KP
253190220,LIDZBARK,2007,05,14.0,,.0,8,1.7,,3.8,,PL-KP
253190220,LIDZBARK,2007,06,18.1,,.0,8,1.8,,4.2,,PL-KP
253190220,LIDZBARK,2007,07,17.5,,.0,8,2.0,,5.0,,PL-KP
253190220,LIDZBARK,2007,08,17.5,,.0,8,1.4,,4.6,,PL-KP
253190220,LIDZBARK,2007,09,11.9,,.0,8,.0,8,4.9,,PL-KP
253190220,LIDZBARK,2007,10,7.4,,.0,8,.0,8,6.4,,PL-KP
253190220,LIDZBARK,2007,11,1.6,,.0,8,.0,8,7.6,,PL-KP
253190220,LIDZBARK,2007,12,.2,,.0,8,.0,8,6.8,,PL-KP
253210210,MYSZYNIEC,2007,01,2.3,,.0,8,.0,8,4.9,,PL-LB
253210210,MYSZYNIEC,2007,02,-3.2,,.0,8,.0,8,3.1,,PL-LB
253210210,MYSZYNIEC,2007,03,5.4,,.0,8,.0,8,3.2,,PL-LB
253210210,MYSZYNIEC,2007,04,7.3,,.0,8,.0,8,2.3,,PL-LB
253210210,MYSZYNIEC,2007,05,14.2,,.0,8,.0,8,3.4,,PL-LB
253210210,MYSZYNIEC,2007,06,18.2,,.0,8,.0,8,3.8,,PL-LB
253210210,MYSZYNIEC,2007,07,17.7,,.0,8,.0,8,3.9,,PL-LB
253210210,MYSZYNIEC,2007,08,18.1,,.0,8,.0,8,3.3,,PL-LB
253210210,MYSZYNIEC,2007,09,12.1,,.0,8,.0,8,3.6,,PL-LB
253210210,MYSZYNIEC,2007,10,7.1,,.0,8,.0,8,3.2,,PL-LB
253210210,MYSZYNIEC,2007,11,.7,,.0,8,.0,8,5.5,,PL-LB
253210210,MYSZYNIEC,2007,12,.2,,.0,8,.0,8,5.4,,PL-LB
254160110,MIASTKO,2007,01,2.9,,88.7,,4.2,,7.2,,PL-LD
254160110,MIASTKO,2007,02,-1.0,,89.9,,2.2,,7.1,,PL-LD
254160110,MIASTKO,2007,03,5.5,,78.8,,1.8,,5.4,,PL-LD
254160110,MIASTKO,2007,04,8.4,,69.7,,2.1,,5.1,,PL-LD
254160110,MIASTKO,2007,05,13.6,,73.3,,2.0,,5.2,,PL-LD
254160110,MIASTKO,2007,06,17.4,,76.9,,1.9,,5.9,,PL-LD
254160110,MIASTKO,2007,07,16.8,,79.4,,1.9,,6.3,,PL-LD
254160110,MIASTKO,2007,08,17.0,,81.1,,1.9,,6.0,,PL-LD
254160110,MIASTKO,2007,09,12.0,,84.8,,1.9,,6.1,,PL-LD
254160110,MIASTKO,2007,10,7.1,,86.8,,1.6,,6.2,,PL-LD
254160110,MIASTKO,2007,11,1.9,,91.9,,2.0,,7.0,,PL-LD
254160110,MIASTKO,2007,12,1.1,,91.7,,1.9,,7.1,,PL-LD
254180010,ROZEWIE,2007,01,4.4,,83.2,,8.6,,.0,8,PL-WP
254180010,ROZEWIE,2007,02,.1,,83.0,,6.0,,6.2,,PL-WP
254180010,ROZEWIE,2007,03,5.4,,84.8,,6.6,,4.2,,PL-WP
254180010,ROZEWIE,2007,04,7.7,,73.8,,5.9,,3.1,,PL-WP
254180010,ROZEWIE,2007,05,13.0,,81.4,,5.5,,4.0,,PL-WP
254180010,ROZEWIE,2007,06,16.9,,83.7,,5.0,,4.8,,PL-WP
254180010,ROZEWIE,2007,07,16.9,,82.8,,5.9,,5.1,,PL-WP
254180010,ROZEWIE,2007,08,17.8,,87.6,,5.0,,5.0,,PL-WP
254180010,ROZEWIE,2007,09,14.0,,85.4,,5.5,,5.1,,PL-WP
254180010,ROZEWIE,2007,10,9.7,,84.5,,5.2,,5.3,,PL-WP
254180010,ROZEWIE,2007,11,4.5,,83.6,,6.7,,5.9,,PL-WP
254180010,ROZEWIE,2007,12,3.8,,87.2,,5.9,,6.2,,PL-WP
254180170,LISEWO,2007,01,3.6,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,02,-1.2,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,03,5.5,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,04,8.1,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,05,13.7,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,06,17.8,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,07,17.8,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,08,18.5,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,09,13.3,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,10,8.2,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,11,2.2,,.0,8,.0,8,.0,8,PL-ZP
254180170,LISEWO,2007,12,1.8,,.0,8,.0,8,.0,8,PL-ZP
254220090,OLECKO,2007,01,1.3,,.0,8,.0,8,6.9,,PL-LU
254220090,OLECKO,2007,02,-4.9,,.0,8,.0,8,6.5,,PL-LU
254220090,OLECKO,2007,03,5.3,,.0,8,.0,8,4.9,,PL-LU
254220090,OLECKO,2007,04,6.7,,.0,8,.0,8,3.4,,PL-LU
254220090,OLECKO,2007,05,13.6,,.0,8,.0,8,4.0,,PL-LU
254220090,OLECKO,2007,06,18.0,,.0,8,.0,8,4.2,,PL-LU
254220090,OLECKO,2007,07,17.0,,.0,8,.0,8,5.0,,PL-LU
254220090,OLECKO,2007,08,17.9,,.0,8,.0,8,4.8,,PL-LU
254220090,OLECKO,2007,09,12.2,,.0,8,.0,8,5.0,,PL-LU
254220090,OLECKO,2007,10,7.2,,.0,8,.0,8,5.7,,PL-LU
254220090,OLECKO,2007,11,.2,,.0,8,.0,8,7.1,,PL-LU
254220090,OLECKO,2007,12,-.1,,.0,8,.0,8,7.4,,PL-LU
